 Fix  ,  Fix Date/Time ,     Latitude ,    Longitude , Altitude , Time ,   Temp ,Fix Status     , Sats ,  DOP
  5821 , 42177.66361111 ,   45.7388597 , -100.6754267 ,  569.301 ,   26 ,   25.0 ,   "3D Fix-F4" ,     8 ,  1.7
  5822 , 42177.66721065 ,   45.7395289 , -100.6751778 ,  567.480 ,   37 ,   25.0 ,   "3D Fix-F3" ,     8 ,  1.6
  5823 , 42177.67056713 ,   45.7399958 , -100.6756042 ,  573.195 ,   27 ,   25.0 ,   "3D Fix-F2" ,    10 ,  1.5
  5824 , 42177.67402778 ,   45.7405025 , -100.6754194 ,  566.422 ,   26 ,   25.0 ,   "3D Fix-F2" ,    10 ,  1.4
  5825 , 42177.67756944 ,   45.7419856 , -100.6747075 ,  547.141 ,   32 ,   25.0 ,   "3D Fix-F4" ,    11 ,  1.6
  5826 , 42177.68112269 ,   45.7424819 , -100.6736775 ,  553.508 ,   38 ,   25.5 ,   "3D Fix-F4" ,    11 ,  1.7
  5827 , 42177.68449074 ,   45.7427897 , -100.6727328 ,  558.879 ,   33 ,   26.0 ,   "3D Fix-F1" ,    11 ,  1.3
  5828 , 42177.68792824 ,   45.7431772 , -100.6709239 ,  557.910 ,   27 ,   26.5 ,   "3D Fix-F2" ,     9 ,  2.3
  5829 , 42177.69140046 ,   45.7447994 , -100.6690250 ,  541.078 ,   27 ,   26.0 ,   "3D Fix-F1" ,     9 ,  1.5
  5830 , 42177.69487269 ,   45.7460986 , -100.6680006 ,  536.367 ,   27 ,   25.5 ,   "3D Fix-F2" ,     9 ,  1.9
  5831 , 42177.69834491 ,   45.7466183 , -100.6663028 ,  536.688 ,   27 ,   25.0 ,   "3D Fix-F6" ,     7 ,  1.7
  5832 , 42177.70219907 ,   45.7465686 , -100.6664647 ,  530.043 ,   60 ,   24.5 ,   "3D Fix-F5" ,     7 ,  2.2
  5833 , 42177.70518519 ,   45.7464194 , -100.6668828 ,  526.492 ,   26 ,   24.5 ,   "3D Fix-F0" ,     7 ,  2.3
  5834 , 42177.70875000 ,   45.7466986 , -100.6660231 ,  531.719 ,   26 ,   25.0 ,   "3D Fix-F2" ,     7 ,  2.4
  5835 , 42177.71219907 ,   45.7467269 , -100.6661078 ,  529.625 ,   32 ,   25.5 ,   "3D Fix-F0" ,     7 ,  2.4
  5836 , 42177.71584491 ,   45.7467350 , -100.6660794 ,  531.695 ,   39 ,   25.5 ,   "3D Fix-F2" ,     7 ,  1.7
  5837 , 42177.71917824 ,   45.7467297 , -100.6660775 ,  535.613 ,   26 ,   25.0 ,   "3D Fix-F5" ,     8 ,  2.1
  5838 , 42177.72265046 ,   45.7467453 , -100.6660536 ,  537.098 ,   27 ,   25.0 ,   "3D Fix-F1" ,     7 ,  1.8
  5839 , 42177.72620370 ,   45.7467369 , -100.6660461 ,  532.520 ,   39 ,   24.5 ,   "3D Fix-F1" ,     6 ,  2.2
  5840 , 42177.72952546 ,   45.7464517 , -100.6660197 ,  529.125 ,   26 ,   24.5 ,   "3D Fix-F0" ,     7 ,  2.0
  5841 , 42177.73305556 ,   45.7463147 , -100.6660322 ,  530.848 ,   26 ,   24.5 ,   "3D Fix-F1" ,     7 ,  2.0
  5842 , 42177.73677083 ,   45.7457053 , -100.6676647 ,  533.566 ,   50 ,   25.0 ,   "3D Fix-F0" ,     7 ,  2.1
  5843 , 42177.74010417 ,   45.7457525 , -100.6678844 ,  531.855 ,   38 ,   25.0 ,   "3D Fix-F1" ,     7 ,  2.1
  5844 , 42177.74347222 ,   45.7456719 , -100.6680108 ,  533.863 ,   26 ,   24.5 ,   "3D Fix-F2" ,     8 ,  1.8
  5845 , 42177.74708333 ,   45.7452769 , -100.6673317 ,  533.184 ,   38 ,   24.5 ,   "3D Fix-F1" ,     8 ,  1.9
  5846 , 42177.75041667 ,   45.7451811 , -100.6669394 ,  536.922 ,   26 ,   25.0 ,   "3D Fix-F1" ,     7 ,  2.2
  5847 , 42177.75386574 ,   45.7457067 , -100.6659708 ,  539.891 ,   26 ,   25.0 ,   "3D Fix-F0" ,     8 ,  2.2
  5848 , 42177.75731481 ,   45.7452792 , -100.6660003 ,  539.793 ,   26 ,   25.0 ,   "3D Fix-F0" ,     8 ,  1.9
  5849 , 42177.76078704 ,   45.7451156 , -100.6659747 ,  539.699 ,   26 ,   25.0 ,   "3D Fix-F0" ,     8 ,  1.8
  5850 , 42177.76423611 ,   45.7444417 , -100.6659714 ,  538.137 ,   26 ,   25.5 ,   "3D Fix-F1" ,     8 ,  1.8
  5851 , 42177.76780093 ,   45.7442136 , -100.6659856 ,  539.879 ,   33 ,   25.5 ,   "3D Fix-F1" ,     8 ,  1.8
  5852 , 42177.77125000 ,   45.7440986 , -100.6659753 ,  534.313 ,   26 ,   25.5 ,   "3D Fix-F1" ,     8 ,  1.7
  5853 , 42177.77468750 ,   45.7440872 , -100.6659597 ,  535.027 ,   26 ,   27.0 ,   "3D Fix-F1" ,     7 ,  2.0
  5854 , 42177.77819444 ,   45.7441044 , -100.6659608 ,  536.863 ,   26 ,   28.0 ,   "3D Fix-F1" ,     7 ,  2.0
  5855 , 42177.78178241 ,   45.7430508 , -100.6666678 ,  534.055 ,   37 ,   28.0 ,   "3D Fix-F2" ,     7 ,  1.9
  5856 , 42177.78512731 ,   45.7432275 , -100.6672600 ,  533.539 ,   27 ,   27.5 ,   "3D Fix-F1" ,     8 ,  1.8
  5857 , 42177.78862269 ,   45.7434133 , -100.6674628 ,  532.539 ,   27 ,   26.5 ,   "3D Fix-F1" ,     8 ,  1.9
  5858 , 42177.79209491 ,   45.7438606 , -100.6679997 ,  539.219 ,   27 ,   25.5 ,   "3D Fix-F0" ,     7 ,  2.4
  5859 , 42177.79557870 ,   45.7442878 , -100.6679619 ,  539.762 ,   28 ,   25.0 ,   "3D Fix-F4" ,     8 ,  2.0
  5860 , 42177.79903935 ,   45.7448247 , -100.6683025 ,  532.660 ,   27 ,   25.0 ,   "3D Fix-F1" ,     7 ,  2.0
  5861 , 42177.80251157 ,   45.7449650 , -100.6682939 ,  531.949 ,   27 ,   25.5 ,   "3D Fix-F1" ,     6 ,  2.3
  5862 , 42177.80598380 ,   45.7449633 , -100.6682825 ,  534.027 ,   27 ,   26.5 ,   "3D Fix-F1" ,     7 ,  1.9
  5863 , 42177.80938657 ,   45.7449694 , -100.6682917 ,  532.297 ,   27 ,   27.0 ,   "3D Fix-F0" ,     7 ,  1.9
  5864 , 42177.81295139 ,   45.7449942 , -100.6682936 ,  540.359 ,   30 ,   27.5 ,   "3D Fix-F1" ,     7 ,  3.1
  5865 , 42177.81653935 ,   45.7451833 , -100.6693861 ,  535.598 ,   39 ,   27.0 ,   "3D Fix-F4" ,     8 ,  2.1
  5866 , 42177.81984954 ,   45.7451358 , -100.6702778 ,  544.488 ,   27 ,   26.5 ,   "3D Fix-F2" ,     8 ,  2.1
  5867 , 42177.82331019 ,   45.7451683 , -100.6712808 ,  556.016 ,   26 ,   26.0 ,   "3D Fix-F2" ,     8 ,  1.7
  5868 , 42177.82671296 ,   45.7453567 , -100.6728097 ,  543.164 ,   26 ,   25.5 ,   "3D Fix-F1" ,     7 ,  2.2
  5869 , 42177.83026620 ,   45.7455075 , -100.6735008 ,  545.430 ,   26 ,   25.5 ,   "3D Fix-F2" ,     7 ,  2.2
  5870 , 42177.83363426 ,   45.7455547 , -100.6738456 ,  530.527 ,   26 ,   25.0 ,   "3D Fix-F1" ,     7 ,  3.9
  5871 , 42177.83722222 ,   45.7454858 , -100.6742097 ,  545.508 ,   26 ,   25.0 ,   "3D Fix-F1" ,     7 ,  3.9
  5872 , 42177.84064815 ,   45.7454342 , -100.6745022 ,  543.617 ,   26 ,   25.0 ,   "3D Fix-F2" ,     7 ,  3.9
  5873 , 42177.84405093 ,   45.7454647 , -100.6745822 ,  551.207 ,   26 ,   25.0 ,   "3D Fix-F1" ,     6 ,  3.8
  5874 , 42177.84771991 ,   45.7453864 , -100.6747156 ,  542.000 ,   36 ,   25.0 ,   "3D Fix-F1" ,     7 ,  2.7
  5875 , 42177.85118056 ,   45.7450806 , -100.6757053 ,  548.781 ,   32 ,   24.5 ,   "3D Fix-F0" ,     7 ,  2.8
  5876 , 42177.85456019 ,   45.7449322 , -100.6760339 ,  549.816 ,   27 ,   23.5 ,   "3D Fix-F1" ,     7 ,  3.8
  5877 , 42177.85804398 ,   45.7449144 , -100.6761242 ,  548.621 ,   27 ,   22.5 ,   "3D Fix-F0" ,     7 ,  3.1
  5878 , 42177.86164352 ,   45.7448328 , -100.6762739 ,  550.867 ,   38 ,   22.0 ,   "3D Fix-F1" ,     7 ,  3.0
  5879 , 42177.86500000 ,   45.7441036 , -100.6762581 ,  557.008 ,   26 ,   21.5 ,   "3D Fix-F0" ,     7 ,  3.0
  5880 , 42177.86836806 ,   45.7432639 , -100.6751228 ,  559.457 ,   26 ,   22.0 ,   "3D Fix-F0" ,     7 ,  2.9
  5881 , 42177.87208333 ,   45.7431378 , -100.6747581 ,  558.293 ,   38 ,   21.5 ,   "3D Fix-F2" ,     8 ,  2.4
  5882 , 42177.87548611 ,   45.7431764 , -100.6743192 ,  558.484 ,   32 ,   21.5 ,   "3D Fix-F2" ,     8 ,  2.3
  5883 , 42177.87890046 ,   45.7431439 , -100.6741931 ,  558.633 ,   26 ,   20.5 ,   "3D Fix-F1" ,     8 ,  3.6
  5884 , 42177.88239583 ,   45.7430483 , -100.6741875 ,  558.199 ,   28 ,   20.0 ,   "3D Fix-F0" ,     7 ,  2.9
  5885 , 42177.88583333 ,   45.7429628 , -100.6741036 ,  557.348 ,   27 ,   19.5 ,   "3D Fix-F2" ,     8 ,  2.3
  5886 , 42177.88927083 ,   45.7429103 , -100.6741064 ,  559.156 ,   26 ,   18.5 ,   "3D Fix-F0" ,     8 ,  2.2
  5887 , 42177.89267361 ,   45.7428878 , -100.6739439 ,  563.813 ,   26 ,   18.0 ,   "3D Fix-F1" ,     8 ,  2.2
  5888 , 42177.89616898 ,   45.7429233 , -100.6739561 ,  559.105 ,   26 ,   18.0 ,   "3D Fix-F0" ,     7 ,  2.1
  5889 , 42177.89968750 ,   45.7428364 , -100.6738703 ,  558.355 ,   26 ,   17.5 ,   "3D Fix-F0" ,     8 ,  2.1
  5890 , 42177.90339120 ,   45.7427789 , -100.6738114 ,  558.285 ,   43 ,   17.5 ,   "3D Fix-F5" ,     9 ,  2.1
  5891 , 42177.90681713 ,   45.7430703 , -100.6742197 ,  563.355 ,   39 ,   17.5 ,   "3D Fix-F1" ,     9 ,  3.5
  5892 , 42177.91017361 ,   45.7430489 , -100.6747800 ,  564.910 ,   29 ,   17.5 ,   "3D Fix-F1" ,     8 ,  2.0
  5893 , 42177.91364583 ,   45.7429756 , -100.6753164 ,  566.563 ,   33 ,   17.0 ,   "3D Fix-F0" ,     8 ,  2.0
  5894 , 42177.91703704 ,   45.7431386 , -100.6757222 ,  565.422 ,   26 ,   17.0 ,   "3D Fix-F0" ,     9 ,  1.6
  5895 , 42177.92062500 ,   45.7433092 , -100.6758719 ,  565.648 ,   32 ,   17.0 ,   "3D Fix-F1" ,     8 ,  2.4
  5896 , 42177.92409722 ,   45.7432975 , -100.6758539 ,  565.063 ,   32 ,   17.0 ,   "3D Fix-F1" ,     9 ,  1.7
  5897 , 42177.92748843 ,   45.7433036 , -100.6758836 ,  567.664 ,   26 ,   17.5 ,   "3D Fix-F0" ,     9 ,  2.2
  5898 , 42177.93086806 ,   45.7433097 , -100.6758611 ,  566.094 ,   27 ,   18.0 ,   "3D Fix-F1" ,     8 ,  2.1
  5899 , 42177.93445602 ,   45.7433139 , -100.6758606 ,  566.023 ,   27 ,   18.0 ,   "3D Fix-F0" ,     7 ,  2.3
  5900 , 42177.93784722 ,   45.7433242 , -100.6758931 ,  567.910 ,   27 ,   18.0 ,   "3D Fix-F0" ,     7 ,  2.3
  5901 , 42177.94140046 ,   45.7432953 , -100.6758389 ,  562.469 ,   27 ,   18.5 ,   "3D Fix-F0" ,     8 ,  2.2
  5902 , 42177.94476852 ,   45.7432972 , -100.6758297 ,  565.469 ,   20 ,   18.5 ,   "3D Fix-F1" ,     7 ,  2.2
  5903 , 42177.94848380 ,   45.7433169 , -100.6758492 ,  562.570 ,   39 ,   18.5 ,   "3D Fix-F4" ,    11 ,  1.4
  5904 , 42177.95173611 ,   45.7432967 , -100.6758322 ,  565.711 ,   26 ,   18.5 ,   "3D Fix-F1" ,    11 ,  1.3
  5905 , 42177.95528935 ,   45.7432911 , -100.6758364 ,  560.293 ,   26 ,   18.5 ,   "3D Fix-F0" ,    11 ,  1.5
  5906 , 42177.95876157 ,   45.7433036 , -100.6758350 ,  565.051 ,   27 ,   18.5 ,   "3D Fix-F1" ,    10 ,  1.6
  5907 , 42177.96223380 ,   45.7432833 , -100.6758383 ,  561.621 ,   27 ,   18.5 ,   "3D Fix-F1" ,    10 ,  1.5
  5908 , 42177.96562500 ,   45.7432836 , -100.6758567 ,  563.297 ,   26 ,   18.5 ,   "3D Fix-F1" ,    11 ,  1.3
  5909 , 42177.96916667 ,   45.7432653 , -100.6758681 ,  557.656 ,   26 ,   18.5 ,   "3D Fix-F1" ,    10 ,  1.5
  5910 , 42177.97263889 ,   45.7432633 , -100.6758644 ,  558.988 ,   26 ,   18.5 ,   "3D Fix-F1" ,    10 ,  1.9
  5911 , 42177.97612269 ,   45.7432692 , -100.6758706 ,  561.977 ,   26 ,   18.5 ,   "3D Fix-F1" ,    10 ,  1.5
  5912 , 42177.97959491 ,   45.7432725 , -100.6758447 ,  559.680 ,   27 ,   18.0 ,   "3D Fix-F1" ,    11 ,  1.5
  5913 , 42177.98305556 ,   45.7432792 , -100.6758506 ,  560.758 ,   27 ,   18.0 ,   "3D Fix-F1" ,    10 ,  1.5
  5914 , 42177.98644676 ,   45.7432756 , -100.6758628 ,  557.578 ,   26 ,   18.0 ,   "3D Fix-F0" ,     9 ,  2.1
  5915 , 42177.99000000 ,   45.7432672 , -100.6758814 ,  566.188 ,   26 ,   18.5 ,   "3D Fix-F2" ,     9 ,  2.0
  5916 , 42177.99343750 ,   45.7432794 , -100.6758656 ,  557.570 ,   27 ,   18.0 ,   "3D Fix-F0" ,     9 ,  2.0
  5917 , 42177.99692130 ,   45.7432781 , -100.6758628 ,  559.242 ,   26 ,   18.0 ,   "3D Fix-F0" ,     9 ,  1.9
  5918 , 42178.00038194 ,   45.7433103 , -100.6758664 ,  562.469 ,   26 ,   18.0 ,   "3D Fix-F1" ,     9 ,  1.9
  5919 , 42178.00387731 ,   45.7432686 , -100.6758547 ,  560.426 ,   27 ,   18.0 ,   "3D Fix-F0" ,     8 ,  2.2
  5920 , 42178.00731481 ,   45.7432664 , -100.6758661 ,  559.391 ,   27 ,   18.0 ,   "3D Fix-F0" ,     8 ,  2.2
  5921 , 42178.01083333 ,   45.7432200 , -100.6758364 ,  556.375 ,   27 ,   17.5 ,   "3D Fix-F1" ,     8 ,  2.2
  5922 , 42178.01438657 ,   45.7432569 , -100.6758589 ,  559.484 ,   33 ,   17.0 ,   "3D Fix-F2" ,     9 ,  1.6
  5923 , 42178.01769676 ,   45.7432558 , -100.6758414 ,  560.961 ,   26 ,   17.0 ,   "3D Fix-F1" ,     9 ,  1.6
  5924 , 42178.02123843 ,   45.7432778 , -100.6758372 ,  558.750 ,   26 ,   17.0 ,   "3D Fix-F1" ,     9 ,  1.9
  5925 , 42178.02473380 ,   45.7432761 , -100.6758589 ,  562.219 ,   26 ,   17.0 ,   "3D Fix-F0" ,     9 ,  1.9
  5926 , 42178.02812500 ,   45.7432922 , -100.6758578 ,  562.094 ,   26 ,   17.0 ,   "3D Fix-F0" ,     8 ,  1.9
  5927 , 42178.03166667 ,   45.7432758 , -100.6758583 ,  558.414 ,   27 ,   17.0 ,   "3D Fix-F1" ,     7 ,  1.9
  5928 , 42178.03515046 ,   45.7433283 , -100.6758592 ,  564.301 ,   27 ,   17.0 ,   "3D Fix-F0" ,     7 ,  1.8
  5929 , 42178.03862269 ,   45.7432689 , -100.6758608 ,  561.363 ,   27 ,   17.0 ,   "3D Fix-F1" ,     7 ,  1.8
  5930 , 42178.04223380 ,   45.7432761 , -100.6758706 ,  562.258 ,   39 ,   17.0 ,   "3D Fix-F3" ,     8 ,  2.8
  5931 , 42178.04554398 ,   45.7432975 , -100.6758494 ,  558.914 ,   26 ,   17.5 ,   "3D Fix-F0" ,     9 ,  1.5
  5932 , 42178.04894676 ,   45.7433094 , -100.6758594 ,  564.105 ,   26 ,   17.5 ,   "3D Fix-F0" ,     8 ,  1.7
  5933 , 42178.05250000 ,   45.7432847 , -100.6758619 ,  561.082 ,   26 ,   17.5 ,   "3D Fix-F3" ,     8 ,  1.7
  5934 , 42178.05604167 ,   45.7432925 , -100.6758486 ,  557.637 ,   32 ,   17.5 ,   "3D Fix-F0" ,     7 ,  1.6
  5935 , 42178.05943287 ,   45.7433483 , -100.6758717 ,  565.609 ,   27 ,   17.5 ,   "3D Fix-F1" ,     8 ,  1.6
  5936 , 42178.06298611 ,   45.7433372 , -100.6758611 ,  558.445 ,   33 ,   17.5 ,   "3D Fix-F1" ,     7 ,  3.4
  5937 , 42178.06653935 ,   45.7432914 , -100.6758669 ,  559.539 ,   39 ,   17.5 ,   "3D Fix-F4" ,     9 ,  1.5
  5938 , 42178.06975694 ,   45.7432331 , -100.6759111 ,  555.043 ,   26 ,   17.5 ,   "3D Fix-F1" ,     9 ,  2.0
  5939 , 42178.07333333 ,   45.7432806 , -100.6758842 ,  560.156 ,   26 ,   17.5 ,   "3D Fix-F1" ,    10 ,  2.1
  5940 , 42178.07674769 ,   45.7432942 , -100.6758433 ,  562.508 ,   26 ,   17.0 ,   "3D Fix-F1" ,    10 ,  1.6
  5941 , 42178.08027778 ,   45.7432711 , -100.6758694 ,  558.109 ,   26 ,   17.0 ,   "3D Fix-F1" ,    10 ,  1.6
  5942 , 42178.08376157 ,   45.7432806 , -100.6758653 ,  557.887 ,   26 ,   17.0 ,   "3D Fix-F0" ,    10 ,  1.8
  5943 , 42178.08722222 ,   45.7432789 , -100.6758806 ,  562.055 ,   27 ,   17.0 ,   "3D Fix-F1" ,     9 ,  1.9
  5944 , 42178.09068287 ,   45.7432772 , -100.6758756 ,  559.453 ,   27 ,   17.0 ,   "3D Fix-F0" ,     9 ,  1.9
  5945 , 42178.09416667 ,   45.7432911 , -100.6758689 ,  561.598 ,   27 ,   17.0 ,   "3D Fix-F1" ,     9 ,  1.9
  5946 , 42178.09762731 ,   45.7432644 , -100.6758586 ,  558.832 ,   26 ,   17.5 ,   "3D Fix-F2" ,     9 ,  1.9
  5947 , 42178.10111111 ,   45.7432772 , -100.6758750 ,  558.586 ,   27 ,   17.5 ,   "3D Fix-F0" ,     9 ,  1.9
  5948 , 42178.10456019 ,   45.7433106 , -100.6758678 ,  558.270 ,   26 ,   17.5 ,   "3D Fix-F1" ,     9 ,  1.8
  5949 , 42178.10813657 ,   45.7432872 , -100.6758772 ,  557.383 ,   32 ,   17.5 ,   "3D Fix-F1" ,     9 ,  1.8
  5950 , 42178.11152778 ,   45.7432719 , -100.6758547 ,  561.621 ,   26 ,   17.5 ,   "3D Fix-F1" ,     9 ,  2.1
  5951 , 42178.11502315 ,   45.7432692 , -100.6758583 ,  561.488 ,   28 ,   17.5 ,   "3D Fix-F4" ,     9 ,  1.8
  5952 , 42178.11846065 ,   45.7432319 , -100.6758475 ,  564.766 ,   26 ,   17.5 ,   "3D Fix-F2" ,     8 ,  1.9
  5953 , 42178.12189815 ,   45.7432769 , -100.6758753 ,  559.363 ,   26 ,   18.0 ,   "3D Fix-F0" ,     8 ,  1.8
  5954 , 42178.12540509 ,   45.7432747 , -100.6758531 ,  562.617 ,   26 ,   18.0 ,   "3D Fix-F1" ,     8 ,  1.8
  5955 , 42178.12883102 ,   45.7432603 , -100.6758678 ,  559.699 ,   26 ,   18.0 ,   "3D Fix-F0" ,     8 ,  1.7
  5956 , 42178.13229167 ,   45.7432706 , -100.6758836 ,  558.930 ,   26 ,   18.0 ,   "3D Fix-F1" ,     8 ,  2.2
  5957 , 42178.13578704 ,   45.7432611 , -100.6758917 ,  559.672 ,   26 ,   17.5 ,   "3D Fix-F0" ,     7 ,  2.2
  5958 , 42178.13945602 ,   45.7432733 , -100.6758711 ,  558.027 ,   39 ,   17.0 ,   "3D Fix-F1" ,     8 ,  1.6
  5959 , 42178.14278935 ,   45.7432783 , -100.6758789 ,  556.949 ,   26 ,   17.0 ,   "3D Fix-F0" ,     8 ,  1.7
  5960 , 42178.14625000 ,   45.7432772 , -100.6758806 ,  556.156 ,   26 ,   17.0 ,   "3D Fix-F2" ,     8 ,  1.6
  5961 , 42178.14973380 ,   45.7432583 , -100.6758806 ,  560.148 ,   26 ,   17.0 ,   "3D Fix-F3" ,     8 ,  1.6
  5962 , 42178.15317130 ,   45.7433011 , -100.6758928 ,  560.027 ,   26 ,   17.0 ,   "3D Fix-F0" ,     8 ,  1.6
  5963 , 42178.15681713 ,   45.7433058 , -100.6758628 ,  561.211 ,   38 ,   17.0 ,   "3D Fix-F6" ,     9 ,  1.7
  5964 , 42178.16013889 ,   45.7432886 , -100.6758775 ,  559.777 ,   26 ,   17.5 ,   "3D Fix-F4" ,    10 ,  1.4
  5965 , 42178.16362269 ,   45.7432897 , -100.6758781 ,  559.352 ,   26 ,   17.0 ,   "3D Fix-F1" ,    10 ,  1.4
  5966 , 42178.16709491 ,   45.7432925 , -100.6758744 ,  557.906 ,   26 ,   17.0 ,   "3D Fix-F2" ,     8 ,  2.4
  5967 , 42178.17053241 ,   45.7432781 , -100.6758878 ,  557.883 ,   27 ,   17.0 ,   "3D Fix-F0" ,     8 ,  2.2
  5968 , 42178.17405093 ,   45.7433025 , -100.6758850 ,  559.742 ,   28 ,   17.0 ,   "3D Fix-F1" ,     8 ,  2.0
  5969 , 42178.17756944 ,   45.7433019 , -100.6758792 ,  557.246 ,   32 ,   17.0 ,   "3D Fix-F2" ,     8 ,  1.9
  5970 , 42178.18123843 ,   45.7432992 , -100.6758367 ,  567.844 ,   49 ,   17.0 ,   "3D Fix-F2" ,    10 ,  1.8
  5971 , 42178.18444444 ,   45.7432714 , -100.6759522 ,  552.152 ,   26 ,   17.0 ,   "3D Fix-F3" ,    10 ,  5.2
  5972 , 42178.18791667 ,   45.7432717 , -100.6758892 ,  557.078 ,   26 ,   16.5 ,   "3D Fix-F1" ,    10 ,  1.9
  5973 , 42178.19138889 ,   45.7432956 , -100.6758811 ,  558.551 ,   26 ,   16.5 ,   "3D Fix-F1" ,    10 ,  1.6
  5974 , 42178.19486111 ,   45.7432656 , -100.6759342 ,  553.598 ,   32 ,   16.0 ,   "3D Fix-F1" ,    10 ,  2.0
  5975 , 42178.19833333 ,   45.7432575 , -100.6759192 ,  555.949 ,   26 ,   16.5 ,   "3D Fix-F1" ,    10 ,  1.9
  5976 , 42178.20175926 ,   45.7432686 , -100.6758864 ,  560.395 ,   26 ,   16.5 ,   "3D Fix-F1" ,     9 ,  1.9
  5977 , 42178.20524306 ,   45.7432600 , -100.6758961 ,  559.598 ,   26 ,   16.0 ,   "3D Fix-F1" ,     8 ,  2.1
  5978 , 42178.20872685 ,   45.7432925 , -100.6758914 ,  557.227 ,   27 ,   16.5 ,   "3D Fix-F0" ,     9 ,  2.0
  5979 , 42178.21219907 ,   45.7432831 , -100.6758867 ,  558.254 ,   26 ,   16.5 ,   "3D Fix-F1" ,     8 ,  2.0
  5980 , 42178.21569444 ,   45.7432822 , -100.6758872 ,  556.996 ,   26 ,   16.0 ,   "3D Fix-F0" ,     8 ,  2.4
  5981 , 42178.21916667 ,   45.7432783 , -100.6758833 ,  557.707 ,   26 ,   16.5 ,   "3D Fix-F0" ,     8 ,  2.0
  5982 , 42178.22261574 ,   45.7432592 , -100.6759006 ,  554.047 ,   26 ,   16.5 ,   "3D Fix-F0" ,     8 ,  2.5
  5983 , 42178.22612269 ,   45.7432747 , -100.6758772 ,  559.395 ,   26 ,   16.0 ,   "3D Fix-F0" ,     8 ,  2.0
  5984 , 42178.22957176 ,   45.7433028 , -100.6758722 ,  562.168 ,   27 ,   16.0 ,   "3D Fix-F1" ,     8 ,  2.0
  5985 , 42178.23299769 ,   45.7433272 , -100.6758628 ,  549.605 ,   27 ,   16.0 ,   "3D Fix-F2" ,     8 ,  2.0
  5986 , 42178.23649306 ,   45.7432814 , -100.6758683 ,  557.730 ,   27 ,   16.0 ,   "3D Fix-F0" ,     7 ,  2.7
  5987 , 42178.23998843 ,   45.7432731 , -100.6758725 ,  554.660 ,   26 ,   16.5 ,   "3D Fix-F0" ,     7 ,  2.7
  5988 , 42178.24342593 ,   45.7433253 , -100.6758892 ,  556.316 ,   26 ,   16.5 ,   "3D Fix-F1" ,     7 ,  2.7
  5989 , 42178.24693287 ,   45.7432986 , -100.6758850 ,  550.004 ,   26 ,   16.5 ,   "3D Fix-F0" ,     7 ,  2.7
  5990 , 42178.25033565 ,   45.7432933 , -100.6758883 ,  558.695 ,   26 ,   16.5 ,   "3D Fix-F1" ,     7 ,  2.7
  5991 , 42178.25391204 ,   45.7431297 , -100.6752089 ,  553.410 ,   32 ,   16.5 ,   "3D Fix-F2" ,     7 ,  2.7
  5992 , 42178.25737269 ,   45.7433117 , -100.6743661 ,  560.441 ,   26 ,   16.0 ,   "3D Fix-F1" ,     7 ,  2.7
  5993 , 42178.26084491 ,   45.7429997 , -100.6733181 ,  559.871 ,   26 ,   15.0 ,   "3D Fix-F2" ,     8 ,  2.6
  5994 , 42178.26445602 ,   45.7429647 , -100.6729067 ,  558.336 ,   40 ,   14.5 ,   "3D Fix-F7" ,    11 ,  1.7
  5995 , 42178.26767361 ,   45.7427033 , -100.6713544 ,  557.035 ,   27 ,   14.0 ,   "3D Fix-F1" ,    11 ,  1.5
  5996 , 42178.27138889 ,   45.7425153 , -100.6706639 ,  553.129 ,   38 ,   13.5 ,   "3D Fix-F2" ,     9 ,  1.3
  5997 , 42178.27473380 ,   45.7425200 , -100.6697408 ,  549.316 ,   27 ,   13.0 ,   "3D Fix-F2" ,    11 ,  1.7
  5998 , 42178.27819444 ,   45.7428214 , -100.6689272 ,  539.691 ,   26 ,   13.5 ,   "3D Fix-F1" ,    10 ,  1.7
  5999 , 42178.28173611 ,   45.7425597 , -100.6685014 ,  542.555 ,   32 ,   13.0 ,   "3D Fix-F2" ,    10 ,  1.6
  6000 , 42178.28519676 ,   45.7421075 , -100.6679092 ,  536.859 ,   32 ,   13.0 ,   "3D Fix-F3" ,    10 ,  1.5
  6001 , 42178.28859954 ,   45.7421961 , -100.6677761 ,  541.922 ,   26 ,   13.5 ,   "3D Fix-F1" ,     9 ,  1.6
  6002 , 42178.29216435 ,   45.7422628 , -100.6674461 ,  537.480 ,   32 ,   14.0 ,   "3D Fix-F2" ,     7 ,  1.8
  6003 , 42178.29577546 ,   45.7428750 , -100.6671281 ,  529.891 ,   45 ,   14.5 ,   "3D Fix-F1" ,     8 ,  2.1
  6004 , 42178.29917824 ,   45.7431064 , -100.6672086 ,  530.895 ,   39 ,   15.5 ,   "3D Fix-F1" ,     9 ,  1.9
  6005 , 42178.30248843 ,   45.7433203 , -100.6672381 ,  531.980 ,   26 ,   16.0 ,   "3D Fix-F3" ,     9 ,  1.7
  6006 , 42178.30596065 ,   45.7432422 , -100.6676481 ,  533.246 ,   26 ,   17.0 ,   "3D Fix-F2" ,    11 ,  1.4
  6007 , 42178.30947917 ,   45.7433603 , -100.6678208 ,  529.246 ,   32 ,   17.5 ,   "3D Fix-F2" ,    10 ,  1.4
  6008 , 42178.31288194 ,   45.7434700 , -100.6680911 ,  533.977 ,   26 ,   18.5 ,   "3D Fix-F1" ,    10 ,  1.5
